para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A2toB2,thrs_B1toB2
731,9.985763937,0.024822167,2,73.95691013,0.015016823,82.00131341,54.66091349,72.77253799,41.49241121,35.71567422,23.27361358,43.8117209,36.78380794
732,58.13025674,0.016147819,6,61.81292039,0.026844059,82.4946192,11.71630737,75.2958536,12.47287283,52.02030177,82.26146766,16.24005024,21.64500392
733,19.06732372,0.033289974,5,43.66593923,0.025286662,6.038748329,87.77405276,4.991286889,13.46636974,3.424506661,11.6518847,67.30676376,65.52131845
734,88.60554393,0.011936712,6,54.76835315,0.010492819,9.894775366,85.65129862,21.95416194,58.95083118,34.92106832,50.45559671,17.20962709,24.77731447
735,7.877508299,0.013537652,4,17.13251904,0.014763786,54.22103955,86.22864441,85.83704872,5.041204376,68.01548412,67.88464181,63.65917255,91.57582863
736,98.12741639,0.02505336,5,11.26715668,0.065806783,78.44932269,49.63909972,54.47186101,61.0982868,45.28244166,20.29422098,80.06664143,63.37818879
737,27.89617291,0.011321148,2,17.63747582,0.028637553,34.04584418,23.09616641,19.94272651,84.71239472,74.89216302,7.238415725,1.250629745,91.67321665
738,33.31418877,0.027275055,3,43.20043375,0.028124313,85.04031613,50.83317092,17.48208642,66.85530692,40.29375208,16.88872555,34.0205459,84.19535999
739,67.82690736,0.010667723,4,20.67547793,0.017722238,20.82531194,10.85531354,51.39430379,1.282431657,69.69330671,8.621307869,80.79808046,52.60999557
740,87.52437293,0.011726017,1,83.02929905,0.011853021,68.55218009,82.36479617,74.58687507,80.6463216,11.54080767,75.50722086,34.91438525,13.41976832
741,68.70973836,0.013401943,1,23.27038517,0.012152641,62.73398455,58.38133313,42.51288692,58.43272906,29.62039075,90.55995833,9.145221945,80.63098301
742,51.81103882,0.015408992,1,19.10849286,0.064568955,40.01803286,40.82128198,43.9322327,42.30938274,59.68750069,27.78430455,59.80253789,57.97116136
743,14.48914004,0.501856398,5,8.001970219,0.013063304,75.01517357,21.6478761,19.2916232,87.13666753,26.34368377,49.83277804,26.26353633,44.79854421
744,84.00261228,0.095931574,2,93.07743404,0.015110861,87.33410378,7.47068534,64.34684392,41.39893002,53.61133225,47.36308811,91.39424273,60.05618456
745,34.17042978,0.010418839,6,23.87881375,0.020665722,55.88630244,80.64564354,20.43009834,7.650707518,69.16429826,13.84515757,2.27700388,15.32973501
746,48.72558963,0.013034148,1,49.02143599,0.2491933,39.15407999,63.93600827,59.5649777,43.84117219,12.94542542,50.94570571,47.38339569,67.15665089
747,42.71480624,0.080048719,4,50.16183496,0.011879806,41.87893458,93.01093009,14.64478343,91.98691639,88.81559577,73.90320755,37.80267326,12.32065635
748,75.82299083,0.051087903,6,34.11268072,0.096008811,31.20128703,48.74935674,86.08944711,88.04293815,89.20996739,36.02550633,76.43103045,56.95398334
749,87.29381497,0.013168413,6,71.76489941,0.021511924,72.94635491,62.88909914,15.63329531,56.02609378,29.85699431,4.261378991,91.15234555,56.74921887
750,75.1471802,0.023407953,5,64.26506465,0.024376497,41.7485701,61.80853735,26.68731721,76.79339902,9.896954315,71.47754569,39.49775486,79.18824171
751,47.71054415,0.04605187,1,93.74579558,0.021301263,25.25074421,78.54408755,32.78713658,58.07643011,33.737967,81.99785596,61.63431564,23.24672267
752,76.90711765,0.014454409,3,90.59203893,0.197791888,33.94633757,51.47362804,65.78965874,91.6705777,21.30205306,65.42488687,62.75210929,22.24893797
753,50.12447302,0.032595683,6,81.7457656,0.010499924,83.97064147,42.64268909,79.03610032,71.70125817,31.61116179,9.401439822,24.79794191,38.97448154
754,20.45207033,0.03785461,3,48.48146769,0.046138434,40.17224663,70.49827924,43.05263063,22.21056819,64.77334066,65.70861696,82.28429962,68.08676356
755,29.99218445,0.03188249,2,11.20459177,0.025013451,33.56721281,89.18602311,74.53028827,61.34155416,30.37205677,85.09568354,15.81227235,79.31508043
756,90.57851327,0.022244941,4,92.93101283,0.02133721,68.93357684,14.95337514,9.351481462,77.0355832,57.9733448,30.33480207,57.65831366,58.29488869
757,1.515803487,0.015774713,5,50.883096,0.114721126,72.11346709,71.64132431,31.38113405,74.19621404,14.04090734,39.54460372,88.05557504,50.39806569
758,11.05838252,0.212334303,1,90.38246801,0.027826459,88.02707519,89.77870059,75.91519727,70.8525852,66.60163603,25.06798069,21.18746535,13.25208927
759,21.86977092,0.016896799,6,40.65913724,0.042377342,85.23940174,6.093848627,48.96080873,43.00632158,58.8455243,3.469610809,2.135669761,90.0463359
760,87.44212276,0.039893067,4,1.002819124,0.077684921,56.69546733,87.26924002,69.19320607,26.87683432,38.49696711,14.05728581,6.542432228,16.69894925
761,49.03342195,0.283941275,1,75.14053868,0.013358542,52.83707404,26.44518952,52.52351414,93.27131873,18.63807974,58.1183058,55.16739702,60.84941132
762,61.08170558,0.042108005,6,68.31025527,0.19642413,12.10840074,51.7909542,88.18977767,14.60979335,9.760646534,73.26585089,58.01575898,8.828110735
763,28.90322501,0.019328489,4,39.03474848,0.018708322,20.11910374,29.80584975,9.295753435,89.51836911,30.29079933,74.17503636,22.92703651,78.3985221
764,69.49981284,0.204234766,3,92.34326724,0.012354689,37.1865504,34.77742211,52.46097431,24.59979545,95.1938357,45.80030083,31.50714959,33.89157944
765,34.43721667,0.024456044,6,62.33299951,0.010407123,25.59929526,25.83425564,49.36072312,9.234942555,15.68455615,36.42319754,82.22868118,69.91947291
766,22.43546572,0.029549495,3,75.93734663,0.010343352,23.18926437,14.95442573,82.17575921,35.02385027,64.36791208,66.78764964,82.41056303,88.22969661
767,78.67783331,0.015249305,1,65.16908291,0.026190058,41.27317039,23.04552948,49.17413876,86.08933155,94.46959936,24.7736347,57.30100231,29.29988752
768,28.0987495,0.183531015,6,83.21186926,0.031641597,5.814755044,33.58725331,34.50978814,77.96452204,92.35356698,87.06184904,6.762516601,67.31993965
769,62.51417693,0.025177958,4,78.77854651,0.060566344,86.97630046,78.31010591,60.03449937,13.09827184,6.560824691,56.42843693,56.29053162,43.4346047
770,7.566925817,0.024076146,5,57.71757799,0.05311484,38.66991463,14.19282211,17.99051029,59.76856614,80.43183736,8.678439414,18.72847217,19.94843954
771,41.11292522,0.03772467,4,90.50920634,0.747195774,61.96706066,46.04571433,63.85908825,63.97729907,59.46369342,72.57238516,73.75065551,7.621656524
772,25.44240061,0.029100964,1,73.16017505,0.265650365,14.14438354,51.96791812,73.53629433,37.19539658,29.43852736,1.146844141,76.75606607,45.11727308
773,21.93738,0.012077008,6,92.71920915,0.053749211,86.5278439,38.4920685,92.65352266,40.2383778,61.35119619,88.60282729,20.85629282,71.18414585
774,85.91312449,0.012987659,6,10.29867538,0.024472731,57.84122049,17.79924521,81.17973503,21.13352336,79.88153894,80.08297868,78.22821216,81.19899851
775,54.45108026,0.011243872,2,34.93231243,0.016712997,7.326628207,12.2157785,57.63346771,78.16029346,68.37381128,28.42131473,80.96367802,46.99155995
776,29.72472626,0.018150762,1,50.79626584,0.023587644,26.98955986,42.52472645,27.20324496,25.12249848,46.65510682,60.43309504,29.84380164,83.63047196
777,73.17062462,0.021854576,4,83.23177245,0.033209044,55.38548175,4.953388407,86.72424497,32.24094487,3.630806653,66.30590577,75.14070109,63.52715271
778,15.21346082,0.013026631,2,95.20876072,0.013976452,79.46304174,13.63971205,5.192767113,37.16420719,61.62219738,60.15718082,20.23781012,30.36702377
779,39.87555209,0.013941252,4,25.83078616,0.0198024,22.92092229,76.96216821,55.94793951,85.66306863,58.31253127,80.11113581,46.87716455,59.85416444
780,67.49904908,0.018047124,3,83.70861498,0.025377383,43.4358114,46.54211583,67.05048207,4.38673835,81.15424003,52.79126974,82.67158921,88.97074872
781,60.18690497,0.022336484,3,35.47730114,0.014882287,28.13806383,7.670547638,6.291842905,42.1901823,45.49591981,86.95533013,73.77159099,27.97602659
782,13.05725496,0.012648299,6,14.14603189,0.018410667,10.44197267,92.34997962,68.52409606,26.21049426,77.58833869,55.61205142,81.87734746,25.04014712
783,99.91769866,0.015260864,3,54.08645123,0.926905498,42.54028629,63.93800172,45.64905481,35.27246414,15.05736265,24.48830255,81.98924717,88.62636907
784,52.61860763,0.020829721,3,73.50612401,0.025283181,61.13741979,1.414608809,9.862496775,27.90710503,17.75810097,44.56725324,81.5086882,7.747212755
785,17.24692296,0.013288931,1,51.94231981,0.021308535,31.54988654,88.75687659,36.84488645,36.37949551,3.766176436,26.91026552,46.139307,75.55271704
786,3.266776899,0.010209935,5,70.21075603,0.059882962,82.93899668,4.40036703,55.26478963,81.45028162,85.33924975,28.34902677,53.09036223,28.8314146
787,55.77304594,0.021383922,2,29.42760497,0.0312908,52.74670953,59.12765031,13.19493879,28.56170455,13.0779902,38.04961797,21.08266374,10.90551506
788,29.31926935,0.017202506,6,88.45269049,0.037567924,10.03136452,51.0892508,56.41784823,21.73489434,75.81810474,14.48619834,70.71419039,83.89735643
789,11.92983321,0.076982571,5,13.11440681,0.013605966,66.4749033,69.47181231,29.81561042,12.32524621,35.35440377,57.34665544,65.16456141,23.93229913
790,91.72933254,0.013034604,4,11.42379794,0.111321967,87.67203897,1.954489542,6.599449685,61.93778206,72.49239965,25.90294704,57.29090775,51.02714689
791,62.22153941,0.02758097,1,80.5833679,0.034796338,27.04480499,92.61004836,11.63981214,77.41992104,85.02674714,49.71164511,67.04468544,80.51018018
792,73.26852663,0.153906232,2,15.56272214,0.108291733,51.73276788,51.22007563,31.26658749,6.566198878,72.95304735,36.69609207,10.35339375,93.07056615
793,10.43108523,0.02833697,1,74.24384753,0.056076828,14.6898494,1.103582172,83.79643297,51.55611048,59.8929646,66.23601301,17.31035995,43.4885097
794,17.24530233,0.025300197,2,11.24792579,0.041015965,47.49656252,43.07359307,87.30368921,50.40561728,80.20368804,64.62717245,8.096959104,68.41115547
795,97.22294357,0.014825701,5,52.4592743,0.05043475,13.97934613,36.74704878,13.17392247,2.40911015,30.58347647,63.24144143,60.88887131,71.60415219
796,65.58853456,0.014102113,3,73.95217728,0.011836557,2.455388511,32.02516368,26.88914891,84.24592982,44.51454226,49.83382649,37.0330516,59.57010448
797,86.64532424,0.010242138,2,35.30965358,0.011302259,6.337991081,88.16817657,75.77173078,23.40906133,24.47621909,68.01547741,65.0740583,21.53951039
798,18.09183107,0.028694101,3,7.546209327,0.053972331,77.14593068,78.76589201,27.1353279,3.978238936,10.46051328,86.22043432,70.8823512,75.35210467
799,72.29478833,0.010573645,1,87.88651479,0.02069167,44.11360252,63.75525138,39.71637714,39.06718624,65.41498333,16.66085745,67.18228751,80.77832058
800,77.21744296,0.037185663,5,94.84707995,0.010200504,29.23352872,46.40906009,13.14790068,24.57679691,34.58524966,11.50482308,76.02049553,38.24141159
801,16.2063575,0.228352273,3,69.57499457,0.022953401,36.4320073,31.22711492,86.49195841,18.95737952,47.69530788,74.7340544,34.90293143,90.16867029
802,11.90728826,0.020084681,1,80.97021111,0.011882924,78.31574526,85.62435533,14.63949292,64.66754561,30.75239726,4.892442635,47.82774845,44.74053948
803,25.83597931,0.041955729,3,83.88401844,0.02978151,18.91775811,10.97003465,83.94233132,61.26793558,46.03956437,80.75919845,12.19542596,17.80151138
804,88.52839931,0.0147116,4,82.4453745,0.024307202,57.85090505,25.59917073,29.02858797,92.47608474,10.68014687,91.48472681,89.48296114,24.44040307
805,28.23395135,0.015275938,3,85.05494282,0.085872089,22.80528446,34.157712,22.66493208,38.76088076,1.745191401,80.44954728,57.51819161,26.52664279
806,93.7788692,0.017185862,5,86.76617848,0.010284899,19.46516753,22.64649471,66.1496563,56.75132312,8.315277786,38.45542895,13.40555722,88.94603878
807,30.3135253,0.015082715,2,60.25658643,0.014164618,42.37371412,7.020961528,60.35180246,85.14434381,22.43664029,89.82018605,52.36364859,64.61004601
808,50.51368351,0.014580435,1,7.66925191,0.018100306,55.48931907,15.88075986,83.14283909,2.453885523,21.58220172,93.73773083,7.845602208,41.42387374
809,14.78511228,0.685717779,3,13.74660013,0.078691466,28.12804236,48.67134832,76.92702878,90.44373691,42.10338472,91.70846326,33.3191272,65.81359471
810,78.18136054,0.013758388,4,50.82252172,0.015776922,8.539473784,21.42141086,16.67756377,15.41889815,43.00765962,57.60954998,16.2980893,55.05206617
811,62.52667035,0.01524743,3,84.17646048,0.022434918,62.35662668,52.54130864,31.87364051,23.70499662,46.02328421,20.25159169,88.79762109,54.61736712
812,51.28530798,0.024886434,4,15.0738333,0.030565166,86.71862345,23.95165591,1.112561802,42.11254821,85.65314242,42.13716294,41.0818199,25.06575373
813,31.7639563,0.055693823,1,97.89189936,0.034796338,20.3488647,77.23199882,18.4431402,7.036562644,77.95458616,72.49442313,91.30287128,45.45431386
814,80.01389124,0.010013918,1,63.14865807,0.018699397,48.80737152,14.07962737,86.793656,26.41709024,87.28407427,37.8157875,27.11838398,77.85352294
815,36.50521047,0.022887597,6,46.89706334,0.288391928,53.27345472,71.39021447,90.58433696,35.89645605,33.18746841,91.37355603,35.60552275,46.4295169
816,90.02655851,0.017613397,4,50.61604236,0.073963065,46.00791856,79.8739556,57.55263724,26.00722315,65.34286003,62.94022677,77.96376052,89.05405914
817,8.314623361,0.012644688,3,40.7969683,0.554554087,33.97909287,23.47370827,41.46723074,52.91830917,37.69146229,43.86168219,13.82973709,2.160907259
818,68.53462738,0.019140182,5,96.12456775,0.194630471,60.55472329,71.84437274,41.94155162,85.94928681,8.343916681,9.968011195,28.09793719,11.14604778
819,16.2160235,0.015533671,1,51.94231981,0.03278858,65.98460669,90.26966155,45.20320946,27.38834466,89.62250532,90.54143435,42.3529609,52.95852936
820,16.89496935,0.016841854,2,42.20341494,0.038767571,44.26426739,92.11095985,78.51611637,46.34020672,5.839789672,2.064452803,35.06139576,91.86896796
821,11.92054803,0.021736626,5,22.77055216,0.19347786,12.86023898,3.008917722,50.36426396,73.89398966,47.62676467,87.99494819,76.14398496,60.12265987
822,90.01488978,0.010030641,6,33.5829102,0.126310461,43.23334255,55.88699698,81.57695928,22.75622887,55.22285108,35.04034026,87.87987498,48.66327007
823,74.92767194,0.014974067,4,21.67390401,0.024328237,8.960429084,71.4495441,28.10190801,12.0358493,6.246860198,94.75563547,27.00699666,57.80448157
824,93.95992686,0.011317789,6,45.17292748,0.019522293,92.27496725,40.07010213,48.50120807,63.86950321,86.31169044,50.74619278,73.28823693,26.93325669
825,62.03862509,0.01970718,1,74.71479974,0.013762271,16.44865701,56.81460242,32.5933516,27.42174145,41.78916253,79.99949109,16.42359359,76.1768303
826,51.35214664,0.100458504,6,68.74235321,0.013193044,35.84826617,52.86577994,63.36263036,74.76971753,41.96559166,84.80940524,51.76574682,75.12143622
827,27.49408604,0.415146438,4,91.32703917,0.030060527,21.84128532,58.81853003,31.4232195,93.08407553,5.260438767,40.86524763,5.203452934,92.22744907
828,54.15459626,0.01086993,2,39.68511,0.016484982,12.48295479,24.60714855,85.77560967,59.12735648,54.25392914,39.88971155,79.86482786,68.83204606
829,10.56580408,0.111461147,3,20.63546765,0.017610113,38.27943593,74.16008244,72.27561301,43.66072489,94.92438509,36.53434738,17.10511102,6.038370565
830,36.94533403,0.016637906,5,25.32549192,0.077060241,40.27969997,5.525622311,90.80465331,4.987283821,74.85068996,63.31596686,6.827339255,80.74945936
831,19.61372553,0.015316691,4,11.67520968,0.01155907,82.51538908,20.11785921,62.73953009,80.35051549,54.76196995,19.51615165,85.56106657,16.61667146
832,63.19300386,0.01689715,4,13.55924757,0.052470299,38.00033609,8.573421232,90.47363583,40.17857136,26.15134154,28.8370661,38.20886522,55.84484939
833,55.86459805,0.020969113,3,67.39989988,0.010151211,31.41703901,1.537502423,76.04351435,34.31072653,69.30393752,1.924857543,55.86360073,35.32230028
834,75.55954147,0.010613984,3,29.42760497,0.030104616,89.73296068,24.52641167,84.18869791,47.91401897,4.326475975,94.52057516,76.9255326,15.57183498
835,24.04646388,0.014102113,5,75.79751707,0.013463664,49.68248888,69.38484149,6.878977628,67.27261219,41.46173997,31.0623247,90.77471245,34.582836
836,75.98045519,0.011828764,4,58.94108729,0.010986711,58.65820907,61.09749681,45.52442595,72.97992026,90.48908991,62.12105466,7.597977476,53.41784624
837,61.95609177,0.224321888,2,35.12331837,0.012957789,43.1575615,14.7416526,18.14406626,28.9073503,51.63869128,61.00740151,37.98103842,83.38217238
838,63.45925911,0.023385067,1,88.42598878,0.020301173,60.53493121,19.98950617,75.84693278,88.3363671,44.52846627,9.53900569,17.17688381,85.69751226
839,21.24453709,0.037280385,6,77.10092835,0.010481973,23.65459702,88.31421482,29.81293287,67.20490674,54.10759204,9.231905805,14.02268842,8.591763001
840,6.710691338,0.012659515,6,25.22886472,0.02425113,73.43171137,15.18302991,17.0823026,12.37507581,69.71668936,83.99771289,13.1730022,17.31226004
841,83.96483378,0.022223521,4,71.16308004,0.05043475,90.97361361,88.54081402,15.16215403,68.31626171,51.97936688,39.50067572,50.46073848,67.05129612
842,63.35691403,0.012911118,3,29.28305994,0.059357939,82.86197587,91.13035903,48.11179562,27.91349493,89.2008975,85.62427823,29.67213062,16.53457853
843,12.24894349,0.010222119,6,32.35299251,0.047760726,29.70000788,4.5296191,77.49050381,78.52313863,30.78475003,84.07136844,74.72895494,1.155535728
844,33.00283119,0.049550504,2,77.17135814,0.025116328,92.99317391,60.82614957,17.50908284,62.0700117,46.27601462,39.80954462,53.17883347,3.753035375
845,67.56499725,0.011526491,3,99.99203783,0.012468764,23.36673439,48.5260881,25.67797156,80.41257871,64.61279403,22.19888159,52.35635256,41.86957724
846,31.80917529,0.085687383,6,47.16186196,0.071944228,68.20135267,2.598753744,72.51842098,84.28116369,61.38608715,32.34181142,22.16076662,62.99279849
847,76.40230626,0.01012766,2,4.651469658,0.015263373,78.49456332,65.71476168,51.86250177,29.81611754,17.52636163,91.19295773,53.27443402,7.63978364
848,18.67328748,0.010064454,1,6.777357538,0.017765277,72.78749452,37.26648567,63.58034421,41.80220705,41.91870974,71.72477214,25.15181649,80.00540422
849,11.05380742,0.028790867,4,61.25357254,0.01409618,19.49436099,43.2313432,79.01811945,76.42991386,73.69874099,78.08114159,39.95000059,43.94181919
850,68.37493799,0.049045586,5,59.74939535,0.027520119,75.11882153,15.18828646,54.53963521,87.16322519,90.13978952,11.45366298,64.52845195,89.16627698
851,89.8188655,0.025772715,3,4.825633565,0.028321164,71.15572713,15.53361672,12.0212752,69.30244585,15.12227932,40.47883653,2.719419223,69.09609247
852,31.89336382,0.02179213,5,74.8584699,0.040374304,4.779155178,19.04386557,38.7464608,74.8916564,41.16957231,29.83545979,45.15305926,77.55971892
853,6.09798143,0.012590322,5,70.63288803,0.165101399,22.93845653,69.97000056,41.68159124,76.83403548,68.525938,1.029267614,22.8519377,61.74176248
854,9.807425911,0.033064123,3,4.897128556,0.024733459,69.96580179,22.16115265,15.10206312,18.02498693,32.6036632,47.74723323,67.85646808,71.56909106
855,21.27478548,0.131886006,6,54.49920371,0.035475616,77.48025423,57.5897061,66.92908862,38.39476494,88.32262915,60.77683183,28.24651933,66.10366482
856,78.20384062,0.010461121,3,49.98259315,0.011927141,3.739643106,14.15203763,69.36013297,66.38246146,79.71268034,84.6457443,58.41038984,25.96833616
857,81.67536426,0.011616807,2,8.184331131,0.268164953,60.88453716,74.27609337,21.38831504,66.16001681,13.79996914,77.28811626,55.71462999,29.26790843
858,43.72505342,0.010214114,1,70.54914289,0.033199705,26.67146772,8.505065608,82.06425675,69.55438312,77.90791587,26.64071548,84.62081668,34.27169832
859,55.03593675,0.010802902,1,66.06433839,0.017874256,52.45733612,45.39522669,92.99281963,92.40325599,91.84773398,45.75490662,83.70715396,9.717920483
860,2.139969352,0.02613352,6,18.05820615,0.019272844,33.69602588,92.78455913,44.20953963,67.47782295,87.85191164,21.73080814,36.55565657,67.69524686
861,29.54649813,0.029456868,4,4.127221707,0.024842188,5.117591225,91.38893333,12.71977967,7.622440454,59.01278031,55.38476234,81.78011821,70.8417491
862,63.94257321,0.010826844,1,52.32357011,0.01195011,31.51039106,61.85429073,5.030859328,66.96333639,14.43488962,9.972726044,21.00456519,33.96016126
863,69.67952463,0.029667829,2,42.81590798,0.013769261,51.71242889,49.29876648,21.79169073,89.85757948,92.72541371,48.92134931,19.81153989,53.64810804
864,73.33041783,0.056105574,3,91.13560903,0.014353982,89.82259566,29.37565983,30.46739838,13.63754959,76.45054875,83.75658007,37.11715499,17.51840147
865,34.12123699,0.025051929,4,43.81207801,0.023257257,84.15487685,71.47617548,19.26233634,75.38975605,83.49923657,95.03337893,79.51335038,51.58565969
866,83.45866393,0.015551732,1,5.945027121,0.012481248,90.2342053,18.08104947,3.776840143,46.3634752,35.62945402,77.45349719,65.44560434,23.64464733
867,1.254576245,0.200471732,1,89.50621778,0.028876389,31.46038131,83.76897564,15.05056726,78.8895552,11.79809294,94.79680437,84.97781799,78.72720992
868,51.29806075,0.07970912,4,17.09850029,0.011516057,85.37147271,90.71809174,40.91338159,4.624297149,90.28303682,46.3822843,31.43802325,16.08748154
869,72.62385133,0.016712732,6,24.48479313,0.011948816,7.073131161,54.63516308,69.79401925,86.27550662,7.719497193,49.37640889,53.20942525,34.21486046
870,99.5879671,0.037982958,4,37.79980504,0.026796201,52.14111965,92.58928398,58.11014047,15.63996193,56.98934956,40.61437836,51.21956791,31.40846634
871,53.46558895,0.011151415,6,87.0880577,0.068134848,53.60533506,82.53051116,29.33536672,56.7013899,44.23466866,21.60082202,23.53040971,86.59542313
872,67.02623425,0.014227727,6,85.19310451,0.01040288,78.33976177,3.71457304,56.78493406,42.60073165,11.38846522,13.77403903,90.36942525,60.05994931
873,89.36852515,0.071919039,4,13.33000925,0.161311955,75.29014713,90.39324697,31.96481365,74.05963406,15.42438661,26.92938762,28.94669414,74.43426052
874,70.38546805,0.01605828,6,75.22536711,0.023218321,49.03888071,81.75607455,34.18435238,6.072833121,49.26444406,18.89250982,60.85553628,71.76500085
875,59.38742181,0.014457979,2,42.39507711,0.022106107,80.56346543,47.65010986,58.45129628,91.15128042,35.14448566,53.08786892,81.43756076,6.737289012
876,24.60987135,0.022529721,5,64.56639485,0.0419544,32.32870328,51.84170813,82.2377247,55.92660891,38.84254933,49.31327802,5.401228169,71.40981249
877,78.53389199,0.041227396,6,40.6897087,0.011277035,14.00548627,63.11807197,86.86251744,78.98106229,38.0995754,87.87001358,59.90542309,32.69894619
878,77.3139672,0.010373124,5,52.56315196,0.036196158,40.39149001,92.47984755,36.01996103,21.84017765,78.39371727,50.71936666,30.30076855,38.51842067
879,74.64035324,0.016856733,3,22.53206565,0.029700187,84.81123249,51.21414524,58.4177623,33.08154224,50.54981514,66.05181228,59.9592129,51.19698379
880,33.64407364,0.023755646,6,69.39080378,0.015917393,81.82803288,48.36612829,9.964907928,74.75381406,47.05074639,81.13999586,2.620607309,35.06048337
881,89.27203815,0.024846477,6,95.63375416,0.012455885,63.3309521,52.15322014,64.62064977,40.44387891,52.56867415,17.26847298,50.77363326,83.16811654
882,66.21873685,0.012264045,5,45.99634765,0.014267224,61.34585227,37.93323373,36.55541594,37.0235627,49.8577764,35.72207665,58.34095545,55.54540125
883,66.17429535,0.221180478,5,92.20358853,0.013620255,5.975065321,55.61167776,69.58859353,42.76653752,90.0585428,54.72505603,79.03320596,6.205870621
884,63.21057522,0.034675136,3,95.41471662,0.012292699,48.01896246,41.29447165,88.75013954,57.28652394,37.65481384,43.15816788,47.01074464,25.69386648
885,61.96777567,0.092405314,5,59.89140022,0.012338925,12.72550712,91.90989301,72.24087964,47.2508668,86.22449832,78.69510423,11.30416592,93.06264083
886,10.85176155,0.019342232,3,70.4448101,0.025294578,2.537054954,43.66514612,44.75721981,7.40894334,33.34536395,5.357084959,15.69058586,21.90154717
887,85.42987626,0.024045741,5,13.36378099,0.023347166,54.33651493,14.39676222,66.06344936,4.897614511,6.827710331,75.12943325,21.47008037,46.86317806
888,45.64431123,0.015103075,2,61.83151954,0.012779627,86.00142683,29.88034027,26.14865054,72.07658034,44.68945856,21.50090206,57.10909668,43.64846695
889,86.63944397,0.013370691,5,77.74556127,0.011949351,1.524267318,73.04895455,75.38282034,85.66870147,85.15544693,42.11397201,12.41290248,51.66990232
890,25.23394118,0.022827108,5,95.69240895,0.083082465,61.58220921,63.4416503,2.304407872,60.94528555,60.50098365,53.97063464,53.32388004,50.36812711
891,54.2506473,0.026073897,2,16.69924069,0.011186491,50.85457522,89.0214457,15.962143,23.22348545,9.596333509,85.42241076,32.61351364,6.747142159
892,72.81387182,0.021801944,3,82.46792052,0.025020866,5.358087985,58.25947921,42.0377536,63.12142828,26.65453281,74.81168218,50.81882464,65.82058921
893,12.26189465,0.035498996,5,31.59082051,0.010083572,39.00642406,61.69466611,39.66963086,72.84427572,13.73693938,62.50650053,65.28946117,78.15648096
894,11.24470465,0.056428353,1,31.47091072,0.025442371,76.02386433,62.73095172,15.97670916,68.17101894,1.348766252,30.54619795,24.02370436,1.604938504
895,28.66235718,0.026763895,2,89.38298128,0.012710414,43.06948346,3.646055757,53.64386137,25.41011466,85.92071778,41.03986912,23.0002422,68.17056125
896,91.24964804,0.415055635,5,63.60647185,0.053643272,70.17582062,44.58363852,7.622877603,77.39827322,2.503402914,22.40583858,75.91058462,89.79638398
897,19.86024355,0.065428528,5,62.48358631,0.084726246,31.32312383,25.14617294,14.66588594,46.91379684,75.90459709,57.59455725,23.73965802,30.02253571
898,60.67774693,0.021792044,2,48.80048397,0.013120168,79.16395165,17.14836122,74.53279877,61.02188502,72.8067538,60.41217686,71.05102351,23.9257829
899,23.8183945,0.011739636,5,62.15029635,0.010725096,21.69604864,83.20308172,71.56489491,9.466185504,81.44110218,37.25712667,19.33950707,57.59984182
900,88.42468177,0.045380331,5,71.55649353,0.024146204,76.57698052,54.05504324,30.05211761,24.00006499,80.3648041,29.37350571,42.53489474,65.51757283
901,44.51513049,0.012123353,2,11.00774958,0.013305429,30.21995169,29.80625129,64.28817818,41.20054689,15.81540586,90.34298294,52.9109317,90.25529376
902,37.25825662,0.01081538,6,38.68411204,0.029079083,8.071173439,9.624249675,14.96771256,85.55607394,6.448876829,34.15950224,51.70623183,28.05933029
903,31.12626258,0.174686935,1,38.63799286,0.010605684,51.60689129,71.97595719,49.95604211,20.39132227,14.35551396,43.69590742,79.98622379,64.52286905
904,22.12041712,0.012780405,4,19.82915058,0.012751066,62.46666905,75.64723226,18.39684749,80.85678141,90.33059366,17.47705268,11.55058835,64.00901768
905,79.57599771,0.084119146,1,70.07094828,0.018494719,15.03914388,8.989642284,19.33220482,49.48187168,31.90005305,37.63289799,44.99506539,30.85873144
906,70.98457929,0.170826354,6,37.5852153,0.010764818,36.5912366,28.97244484,52.3344723,28.34306632,49.73873001,77.85898725,61.01952724,24.09947586
907,15.49206977,0.018506661,1,25.93394447,0.014376592,13.89137245,67.75830137,63.57021775,22.61081976,73.3097358,25.67793707,35.45747727,64.19449287
908,97.63719084,0.021097607,3,80.16843043,0.015808486,68.54420493,85.02223176,47.78778508,86.56282741,90.90551881,64.40264467,17.19866054,34.55969376
909,55.83230843,0.014439605,5,63.26367161,0.016689468,18.56637854,4.121378335,20.18440486,37.0096886,51.33969543,18.55503925,67.03246699,55.39693343
910,26.01513764,0.016083071,1,20.10642688,0.026162825,6.985269322,90.35788422,90.53410787,21.94794376,10.05988852,57.44641748,33.48273901,72.20680447
911,99.17085001,0.013911378,3,66.83312532,0.018782038,12.21440501,66.59232264,33.0899321,49.98041039,49.14532671,32.72104068,19.84912416,11.2054193
912,72.38926015,0.042665468,2,53.2034515,0.030793604,69.38640644,16.14099116,10.25704172,75.49404145,64.023911,35.13609669,93.02373754,65.0237591
