para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B1toA2,thrs_B2toA2,thrs_A1toB1,thrs_A2toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
138,68.54128909,0.037994785,6,52.81416772,0.018250584,0.322808995,1.23641633,1.047255569,1.390295523,0.051965971,0.36945648,0.427660122,1.93122681,1.218186196,0.771586126,1.020511322,1.077970767
139,13.10181985,0.107072199,4,89.6757465,0.318886173,0.83471621,0.623643967,0.43156698,0.548995028,0.925885593,0.219672371,1.804273346,1.021645747,1.354364234,0.827884754,0.826637616,1.354456147
140,17.83675983,0.013233838,6,43.14528963,0.063967778,0.649682434,1.015061164,0.261721195,0.321339356,0.049049149,0.306899093,1.353721686,0.496889412,1.64012041,0.702400204,0.885861413,1.255253581
141,75.1417631,0.016012872,2,85.17930518,0.013330364,0.141183891,0.040914081,0.538167374,1.920967936,1.228912212,0.824135305,0.545516541,1.038756267,0.405347784,1.30608996,1.313539557,0.272749549
142,47.75588454,0.015809857,1,85.47421853,0.010223402,1.536499213,0.851312716,1.117901899,1.040765661,0.364501217,1.776060286,0.878350661,1.218190344,0.627624332,0.439794208,1.493909087,1.153014354
143,24.02274301,0.010990709,3,61.75228324,0.019869159,1.806289891,1.516817593,0.310267651,0.430885376,0.313965761,1.38521765,0.300441827,0.047184643,1.713229413,0.288891499,0.848811383,1.29895016
144,90.56394739,0.040610011,2,48.03629298,0.15545481,0.813811171,0.640280775,0.711714735,0.575606231,1.564102493,1.305151937,0.096178161,0.241108423,0.483699713,1.731804261,0.090864934,1.80829131
145,37.51788161,0.011378364,2,86.87326372,0.013719799,0.126710981,1.134200903,1.331902526,1.536489711,1.750003922,0.20359517,1.87232869,1.736429692,1.625558413,0.799648313,0.2540068,0.348917344
146,46.18150194,0.044870265,6,30.5665252,0.04301096,0.894105626,0.021250811,1.033097313,0.04997608,0.85485462,1.663704152,0.50518249,1.59272446,0.671186855,0.212661828,0.339972449,1.499011044
147,57.65101641,0.096797837,5,13.62656447,0.013015045,1.128136226,0.576173431,1.559663377,0.38532086,0.324853733,1.649613992,0.34557179,1.197026065,0.823747806,0.90774626,1.623811378,1.685631436
148,7.007218459,0.041865658,4,89.28177571,0.014483576,1.219388304,1.756758385,1.145275684,0.939744928,0.939893371,1.225951487,0.408383669,0.273439697,1.521209803,0.896949834,0.304027863,0.73912166
149,50.94750103,0.105825533,4,64.35457458,0.027746309,0.939729475,0.711291653,1.514735329,1.918436139,0.939370312,0.135234068,0.685054172,1.105586837,0.266766702,0.703304535,0.559497696,1.250901129
150,97.44866936,0.033551657,3,17.23400232,0.492889964,1.173325869,1.66056465,1.497773391,1.64798367,1.930772889,1.859678732,1.88676599,0.829475188,0.586219676,0.448309607,0.112256146,0.259482848
151,51.28420509,0.014352711,6,72.47627893,0.023877587,0.422195485,1.467892898,1.79830178,1.613386832,0.849775119,0.508774251,0.501184518,1.797966619,0.180972442,1.377954684,0.019827309,0.593466974
152,16.68800821,0.034592983,4,49.93183495,0.01999885,0.326680358,0.860276765,0.118852287,1.361162982,0.704057607,0.935141306,0.504932239,0.286444136,0.581497412,0.613129363,0.928247285,0.20898704
153,32.24446564,0.185312297,4,95.43433446,0.01829133,0.982887578,0.254493907,0.878376063,1.228170464,0.093770157,1.136089521,1.850716838,1.508132705,1.589440347,1.244579555,1.541608823,0.373773758
154,76.30936116,0.017616803,5,72.56990496,0.047571984,1.106919445,0.814601326,0.131849862,1.071132397,1.42197227,1.968991516,1.742068711,0.941131382,1.364244225,1.732413818,1.681194896,1.043975607
155,25.94916249,0.01662565,3,17.03867849,0.018281649,0.352690734,1.6740412,0.556901768,1.49523425,1.956702989,0.573694864,0.993222649,0.743869195,0.021595454,0.451274283,0.234157333,0.987048053
156,28.34144244,0.023177542,2,77.80762724,0.011189031,0.818895996,0.08114354,0.603454427,0.232401608,0.243549471,1.641626537,0.641656224,1.665551907,1.425360189,1.522607759,0.733963994,1.150762394
157,98.07192024,0.016263936,2,6.134062049,0.021603068,1.772651931,0.700269196,1.618526866,0.89319329,0.73887571,0.274559368,1.292518369,1.156486542,1.338450638,1.061594541,1.883913764,0.491509714
158,44.02437263,0.03352221,2,24.85379826,0.020509839,1.744375891,0.961751655,1.447134737,0.510257922,0.440891675,1.049940144,0.335030187,0.325677124,1.717162289,0.851169719,1.233727803,1.221035038
159,74.51245589,0.011053205,5,23.37976405,0.032023152,1.632683307,1.351238436,1.088695417,0.037482542,1.784338635,0.950209238,0.880132827,0.62500465,0.120677396,0.473441962,0.815476794,0.984880246
160,68.06470307,0.050220029,1,42.3630011,0.019786064,0.722894432,1.193915995,0.172760647,1.628877689,0.841294881,0.387531538,0.292142437,1.216425214,0.300748231,1.196350213,1.188857073,1.128693777
161,11.2939095,0.02381569,2,86.22195703,0.039021722,0.156023434,1.013550333,1.07259935,1.525390037,1.119285031,0.943041226,1.088370378,1.465882712,1.711005515,1.617831,1.101615661,0.811627986
162,22.52612244,0.026798395,2,88.77701629,0.037982904,1.227947326,1.741319363,1.578049906,1.876329113,1.057789997,0.722665018,0.714094261,0.305826717,1.522800296,1.541901792,1.701241799,0.356412286
163,79.33597129,0.895876848,4,31.28917068,0.011310905,1.689276543,1.396354527,1.806733904,1.816603804,1.794946972,1.371827361,1.533129276,1.8466983,1.535289713,1.566622006,1.671683791,0.950978382
164,48.20651162,0.010652099,6,8.382773126,0.016324228,1.734692732,1.561112304,1.207063208,0.925083987,0.618513583,0.538361323,0.963335981,0.638528828,1.159048143,1.341382708,0.210789383,0.463486495
165,24.61887465,0.023224664,6,63.88016295,0.017146272,1.142976875,1.156173611,1.353823062,0.548263167,0.08808174,1.372246547,1.855486236,1.689705939,1.326890159,0.089416378,0.467651018,1.017745169
166,45.32186669,0.028693961,1,12.9579074,0.013404321,1.183065089,1.065555521,1.292955862,0.312843314,1.664499691,0.100543767,1.472635179,1.766784713,1.646396321,0.751142121,0.324499872,0.031846723
167,79.55340155,0.011598148,1,79.36967248,0.013891922,1.293204718,0.256779907,1.148743347,1.225370664,0.132062119,0.864906012,1.281979531,0.969303707,0.838044513,1.087145882,0.43144923,0.534837344
168,5.671565339,0.054537694,4,70.63446082,0.01500262,0.62063089,1.76868833,1.188508995,1.678234205,1.467788463,1.713884238,1.411286883,0.24950365,1.580605048,0.534050054,1.800444005,0.84672058
169,57.1232044,0.036937342,3,44.33915878,0.077484889,1.721867351,1.831165548,0.678952047,0.264982299,1.869883568,0.740057279,0.055572765,0.94027713,1.429618569,1.463219893,0.072856015,1.589967182
170,41.43769148,0.017939,3,56.25648197,0.013784361,1.668830656,1.046911639,1.725771568,0.64013144,0.794318393,0.953063149,1.667605533,1.91987532,1.465376495,1.179197216,1.386417959,0.810567898
171,17.72752236,0.011210633,2,92.84323102,0.012008393,1.303721667,0.045159247,0.413020581,1.142060762,1.589709305,0.658868849,1.389717869,1.617265987,1.756116071,0.041496118,1.226183986,1.342044848
172,74.64702535,0.243710539,6,68.12963821,0.014156793,1.635387733,0.391738341,0.602525851,1.020936839,0.289141836,1.195638867,0.672003913,1.648768328,0.115636441,1.368274731,1.211305738,0.058138723
173,81.11527932,0.194488877,1,53.00611241,0.01274329,0.158113374,1.681343673,1.177488692,0.905691876,1.086251496,0.618866849,1.363852587,0.968818811,0.636355229,0.081038383,1.225183627,0.150067888
174,82.22355445,0.026022708,5,66.64863735,0.067732237,0.889657342,0.580044472,0.355849004,1.472595124,0.463407264,0.122268264,1.673495576,1.204123748,0.570021099,1.249646229,0.487441347,1.74466168
175,39.84614216,0.01297181,6,79.31610247,0.016396149,1.120756443,1.280765863,1.502639075,1.559354743,1.881808021,0.209571662,0.842957314,0.828923593,1.641011058,0.83883991,0.428976718,0.100764216
176,27.40740767,0.036714722,6,11.29939137,0.019567379,1.194458153,0.49672698,1.459055695,1.713559701,0.25633659,0.400547682,1.021649507,0.616245469,0.327085152,1.514613623,1.47906098,1.21303932
177,66.44584056,0.024043461,3,10.47719641,0.01077751,0.023296377,0.885586328,1.578434488,1.768850063,1.696837485,0.840593522,0.322504469,1.793076892,1.562251634,0.175096354,0.848985262,0.690334289
178,31.15597327,0.035049833,1,27.88717384,0.010004808,0.595529135,1.05512153,1.750297672,1.88090665,1.714065818,1.982002877,0.493793505,1.90823449,0.096988856,0.810780055,0.840353566,1.692905484
179,28.77363464,0.013495286,2,64.6213775,0.027280324,0.890155669,1.373269227,1.183157238,1.65468771,1.758120516,0.950135719,1.79732079,1.2249166,1.126054347,1.134862478,1.406167025,1.713381355
180,46.07735031,0.022425628,1,54.14323908,0.013207258,1.79166786,0.691755151,0.909626071,1.103247411,1.17078281,0.531257113,1.575598576,1.850802735,0.637193618,1.390396484,1.737775626,1.185889426
181,92.06357503,0.018788737,2,22.57714173,0.068573563,1.39323606,0.289605985,0.494069965,0.039588831,1.013407898,0.230399677,0.493340396,0.16770722,1.805034526,1.517196566,0.817804571,1.782156195
182,93.5864331,0.010161201,6,33.94908639,0.01192552,0.134557665,0.812324308,1.034127395,2.004195095,1.511342116,1.703467616,0.661919878,0.982425521,1.109258771,1.648407581,1.036537426,1.787879579
183,92.91780665,0.013660012,3,33.68834589,0.070615744,0.417587073,0.575551043,1.640653868,1.837010218,0.601263865,0.596909486,1.221619735,1.928458084,1.163767173,1.647211169,0.232949273,1.05302976
184,82.28920023,0.017209613,4,31.48057671,0.07640507,1.697953297,0.045508442,1.055429874,0.687989295,0.680709342,1.412428257,0.457515356,1.434399523,1.514326808,0.238624112,1.694818371,1.660704897
185,98.78772097,0.012932021,5,8.228227061,0.012155035,0.433330795,0.262917213,0.8260411,1.128710463,0.156987183,1.228729056,0.856825175,1.235390848,0.33387927,1.129884935,1.036171707,0.470924566
186,99.529947,0.492881536,2,51.13928327,0.071824305,0.666816579,1.03388657,0.977975972,0.041459042,1.239143079,0.496620281,1.316281625,1.142246379,0.72292896,1.003881422,0.700014033,0.732774612
187,24.53902505,0.660929615,2,70.60044193,0.181723072,0.28167823,0.837635167,1.820613957,0.705805302,0.339988193,1.068876371,1.070846515,1.110130366,0.430544244,1.543498989,0.865535623,0.39122873
188,98.75019169,0.014058433,2,89.47355769,0.852860896,1.043831939,0.110755536,0.585095073,0.583126239,1.58783731,1.866825554,1.589932835,0.090186333,0.34098627,0.187972108,1.00703138,0.956657131
189,33.07872092,0.036139888,1,22.84803965,0.038548791,0.336491296,0.033741802,1.711503283,0.597301963,1.443473858,1.693936144,0.941956092,1.243985462,1.899336165,1.522675471,0.722248126,0.776654548
190,26.19173757,0.035822915,3,13.532602,0.061560307,0.456501633,0.959198639,1.234104588,0.180503508,0.97590545,1.658308686,1.187853787,1.919134152,1.022347676,1.021625117,0.451842559,0.251721841
191,48.58560844,0.011262421,5,45.59071951,0.012959391,0.234246376,0.893270652,1.256948065,1.14585523,1.312488076,0.225749507,0.480144887,1.212595187,0.6885878,0.286600178,1.618436116,0.802861839
192,91.89854036,0.312587723,1,32.97433135,0.02431571,0.929859836,0.057287872,1.562223274,0.396859438,0.719265374,0.831552458,0.96304842,1.528311708,0.254045326,0.113037299,0.952559651,1.671859336
193,35.06671438,0.020517659,1,75.17928973,0.013763836,1.023993027,1.184113213,0.849483684,1.190219592,0.255826664,0.394817353,1.337689548,1.452361481,0.764923608,0.535108195,1.513507585,0.90413188
194,82.22355445,0.016026649,5,68.10848443,0.015140048,1.414840469,0.790904209,0.695136169,1.326997963,0.519177099,0.789183461,0.660492,1.366565544,0.609544033,1.056533329,0.92968748,1.88609181
195,61.39430437,0.012181565,6,53.57508882,0.016872211,0.022110205,0.389792032,0.136282,0.885277491,1.184746392,0.567364174,1.173786132,1.081595131,0.226654699,1.660701928,0.822556873,1.204623211
196,82.62883334,0.026886181,5,11.47036715,0.018721134,1.800038732,0.571685858,1.624793377,1.60573148,1.06313461,1.016112747,0.56437551,1.686617691,0.60195689,1.406626987,1.45918426,0.506487245
197,71.29183258,0.28695704,2,63.78370053,0.01006737,1.276393835,1.253590279,1.084888304,1.229122623,1.657247061,1.415463486,1.293412932,1.720789321,1.735480984,1.067709119,0.128656091,1.247801156
198,85.72016948,0.022801598,3,92.48412945,0.014347341,0.680030397,0.331530018,1.625624289,0.408828149,1.463819774,0.822588749,0.738439034,0.12891353,1.335166056,1.672976197,1.411853858,1.422276783
199,72.22274725,0.014350278,3,89.65690405,0.010917957,1.198356855,0.432527533,1.759846179,1.732142136,0.517860584,1.894716971,1.521574922,1.431416827,1.856197999,0.157664453,0.803808355,1.807082855
200,22.22391382,0.01662565,2,45.61311094,0.010016134,1.777187118,0.225977824,1.262150946,0.727922438,0.268432087,1.011338632,0.267882332,1.678490161,0.137869656,1.901556414,1.296331931,1.878297742
201,27.05091967,0.01790496,2,97.39928433,0.020813363,1.190850423,0.368443931,0.362843287,1.72301843,1.781066831,1.159464907,1.393168686,1.182954827,0.266603628,1.120199462,1.354855048,0.275604214
202,56.25481951,0.011773518,1,33.99158811,0.154606506,0.166206964,0.919355195,0.814022352,0.851062544,1.041859121,0.951534219,0.141855465,0.121361621,1.208950896,1.451767038,1.757291158,0.619732471
203,14.00508734,0.035445901,6,84.32001686,0.015827309,1.419354354,1.047274611,0.637898212,0.540169719,1.830054548,0.841002292,1.488993339,0.145317487,1.419705005,0.484585578,1.333789699,0.543756559
204,10.20487101,0.041918371,5,52.6407099,0.114549817,1.287275147,0.804069137,1.729023479,1.32788363,1.986399696,1.794186311,1.412262032,1.532491478,1.770214557,0.04312006,1.592237944,0.92033011
205,48.66098083,0.01186177,1,45.06040689,0.01829133,0.78079031,1.194554654,1.007143093,0.435208154,0.540977608,0.727055378,0.448474397,1.121584274,1.30520193,1.801413336,0.276610326,0.072702049
206,31.2046196,0.053220306,1,67.05596998,0.018424857,1.44589953,1.663117975,1.152661965,1.620734863,0.571220684,0.926723421,1.38973704,0.54316442,0.0929732,0.543771108,0.909207433,1.079738173
207,58.86124944,0.017019044,1,47.49770221,0.017048804,0.505820479,0.221218848,0.687154443,0.77180762,1.225720928,0.518705564,0.598383546,0.408911794,0.040961368,1.135313667,0.556629048,0.163501278
208,42.20195008,0.012198803,5,86.53175881,0.011575486,1.259936953,1.466973883,0.957381995,0.355131673,1.265847486,0.998122607,0.493849311,1.489771186,0.984027218,1.890660965,1.273608743,0.040448651
209,7.898421139,0.010164565,4,85.5115852,0.013901201,0.350601157,1.585618883,0.934222252,1.56129845,0.563204583,0.670535468,1.873107838,0.051684213,1.236257745,0.314391114,0.739659476,1.186745882
210,60.59891472,0.02563023,6,51.71651311,0.027303177,1.795467651,0.174467811,0.765864675,0.692342786,0.83898421,1.134714702,0.569579934,0.023711589,1.219450491,1.22864938,0.239319184,1.414171503
211,98.23922616,0.014498634,4,85.46658093,0.068647035,1.602027332,0.952180787,0.852433685,1.16133576,0.911679243,1.296969652,1.271246813,1.900904696,0.441720577,0.053957353,0.717518667,0.332502412
212,89.14748444,0.010620756,5,14.1751826,0.018197164,0.313717275,0.823922098,1.143613711,1.095925578,0.877187932,1.19574182,1.962673872,0.136689347,1.213914183,1.551790087,0.284363698,0.227781262
213,93.02839121,0.011064124,1,42.96759462,0.016857198,0.783505264,1.619404998,0.939143642,0.986732851,0.061462284,0.328103007,1.284458432,1.271831512,1.349030823,1.476186045,0.995960396,0.434839865
214,8.641027852,0.030647022,6,64.07890789,0.010798948,0.415205671,0.971490334,0.11141279,0.990639753,1.28005679,0.25951639,0.786706085,0.746945628,0.78614335,0.802464681,1.0490417,0.208620158
215,28.36789888,0.013164326,5,58.76061361,0.024603934,1.123494322,0.808394117,0.462648844,0.028059617,1.784426198,1.138050877,0.393496876,0.27569627,1.449717453,0.319295509,1.846240996,0.716810081
216,73.1535369,0.022686403,3,59.32183934,0.020554826,1.130402426,1.743384167,0.176879315,0.60122551,0.112077937,0.777168556,1.789468567,0.731905626,1.21543511,1.422773163,0.233161672,1.749212255
217,12.91872116,0.029569552,5,46.72145104,0.235479219,1.538573938,1.353160087,0.35819063,1.534977471,1.035626421,0.523522601,1.647489107,0.872915233,1.37987182,1.732726341,1.536133108,0.996265724
218,67.66318545,0.025090038,3,98.69211027,0.019064592,0.092993844,0.231920785,1.169799122,0.55718067,1.596517466,1.304119254,1.300688452,1.377065362,0.917818167,0.139175444,1.672344753,0.019750098
219,57.85641256,0.010560479,4,9.329859361,0.075338693,1.64303606,0.151859236,0.639339524,1.791424476,1.70258635,1.653059137,1.764111742,0.124195111,0.086179082,0.533917536,0.480498739,0.4303915
220,20.41467356,0.010653513,4,29.32615194,0.027005414,1.027896078,0.833565379,0.118555876,1.481870549,1.628630785,0.126789228,0.249751525,0.168751302,1.364633072,0.763635494,0.425861712,0.523513173
221,68.65218037,0.015070389,2,3.015766333,0.015476113,0.515199646,0.526375349,1.267286497,0.887637733,0.967235384,0.917269308,1.08596877,0.125175762,1.316810714,0.02805267,0.545894746,1.853481989
222,55.52254294,0.012896377,2,35.08972457,0.025079637,0.818340823,1.015824691,1.389870599,1.247995266,0.081981814,1.506124493,0.626236006,1.689176023,1.061394843,1.223507118,1.386186359,1.154146405
223,50.25787702,0.012851657,6,57.34872296,0.035974387,0.646653941,1.331997554,0.471788368,0.156691765,0.297994185,1.549368861,0.215894337,1.410391125,1.813100691,0.835536081,0.80909009,1.147912079
224,90.58965069,0.011161065,4,61.47520577,0.015796449,1.007472658,1.696051881,0.747241348,0.258738789,0.13178287,1.465740429,0.15508442,0.662267083,1.762641581,1.707735947,0.585193837,0.863131593
225,7.592889003,0.017031541,5,33.99158811,0.012613253,0.53805653,0.28719263,1.819891424,1.316999787,0.317271218,0.308863014,1.402335084,1.288288184,1.195545613,1.364750116,1.892445285,0.375748201
226,44.16082592,0.012991439,4,88.78633976,0.030960908,1.482078872,0.426434883,1.605352492,0.845406283,0.088237499,1.188012666,1.892532725,1.648467618,0.025225526,1.384543231,1.415864203,1.387706746
227,72.43715479,0.051764922,1,59.31469532,0.038458385,0.140080483,0.236055025,0.829890156,0.821669698,1.783579724,0.623766729,1.432166305,1.920158089,1.67992646,0.211192117,0.508111475,0.11799891
228,92.12802555,0.015581629,6,57.86436033,0.027093734,0.485318683,0.324338668,0.031480777,0.108605935,2.001672882,1.076983181,0.736942657,0.537893343,0.037528583,0.042342739,0.913690274,1.334308298
