para_indx,g,k,n,lambda_pos,lambda_neg,thrs_A2toA1,thrs_B1toA1,thrs_B2toA1,thrs_A1toA2,thrs_B2toA2,thrs_A1toB1,thrs_B2toB1,thrs_A1toB2,thrs_A2toB2,thrs_B1toB2
628,96.49000266,0.01068752,3,29.44525298,0.044069099,40.81979143,25.41992874,1.839808723,0.049180586,0.840354214,0.848870578,1.283694652,0.683517215,3.719892544,43.02598124
629,47.27419597,0.012084179,1,43.0907283,0.03042709,8.200284166,12.7860658,0.794774767,1.546026058,0.456127923,0.227452321,0.129333665,1.626689771,25.78340326,46.43973916
630,7.832270781,0.023489895,2,63.77615114,0.129740212,26.6287067,65.66776378,1.528657906,1.096624301,1.110876208,0.55636837,0.978399599,0.804162944,91.42453133,36.26208647
631,45.67523596,0.012419254,1,41.06934529,0.011652337,28.78071426,22.19020094,0.899590528,1.090745756,0.463785239,1.219932328,1.803457417,0.076093123,47.42502168,64.99434639
632,78.06023451,0.012206281,3,89.85412983,0.019870074,52.45085102,18.95734186,1.427217796,0.471319375,0.4202064,0.87678544,1.649446632,1.105465741,88.24720219,5.433315537
633,65.11280897,0.010852709,2,66.14173358,0.012570843,88.58684906,54.57700201,0.923581753,0.862470891,0.971482098,1.171282081,1.08092952,1.217285518,26.84797626,32.94684109
634,26.76281741,0.01321994,4,78.5369742,0.028665677,53.73610728,82.79251325,1.562429184,1.502862826,1.418941213,0.320379826,0.988611311,1.062427175,48.42541126,30.78323687
635,41.08124171,0.026239533,2,82.43520778,0.031810698,38.5955118,14.53049051,0.652696176,0.350957868,1.011199929,0.071387507,0.783395763,0.480760998,38.25182883,74.75871265
636,71.2848354,0.093686377,3,77.9703589,0.018957761,47.10301835,42.03932469,0.221923026,1.059493354,0.21530773,0.888356209,1.085699017,1.816375704,58.08798204,49.05190593
637,45.35500293,0.077621975,2,36.35542264,0.256788634,44.80077295,51.31476219,1.28461689,1.744022855,0.641623857,1.783974775,1.044461017,1.158332479,78.39829292,78.15005359
638,89.0688634,0.110847753,4,77.47273681,0.02058893,3.904809656,66.66105347,0.967847243,0.751944686,1.33189681,1.656417895,0.283544376,0.342255136,46.00455512,81.86531161
639,39.21610558,0.027136844,2,54.24673097,0.018597004,71.11324654,36.84095308,0.915323676,0.742718581,1.030219627,0.170816485,1.657305039,1.426181581,15.01140998,46.81499792
640,93.67599612,0.015549043,5,76.53577373,0.063113522,14.90568368,31.11512973,1.129984964,1.813050073,0.738283954,1.536497106,0.459825423,0.366041231,35.44391826,48.12156801
641,89.00230888,0.044283404,6,78.91548671,0.011212481,23.75224622,46.87678315,1.419671571,1.216575738,0.113006212,0.787461783,1.432927923,1.056211046,7.167630621,34.52787379
642,69.89920845,0.043473468,6,75.31623148,0.037887289,25.65600822,35.13252779,1.353366941,0.449889693,1.821291543,1.726115492,1.027963251,1.646105461,80.66636396,21.65465902
643,10.85455713,0.019565096,1,27.22315555,0.086482095,72.73570125,88.25691297,0.668890551,1.623715935,0.333969628,1.256408803,1.505525206,0.83769556,41.96685175,14.53518919
644,71.13683632,0.010633051,4,12.16913756,0.044956523,16.60655742,69.84463367,1.601141568,0.828221313,1.324749341,1.04488563,0.666262229,1.418390658,17.19317391,3.134834994
645,87.98065432,0.016848537,3,91.68535244,0.012071016,48.62340503,60.79106787,0.630772373,0.346101274,0.169329076,0.90838225,1.238987144,1.63591439,60.16462872,42.84650763
646,67.61962576,0.012136179,4,1.706400645,0.027387467,85.16406493,27.04955324,1.53627498,1.384778526,1.626620057,0.299783403,0.757672817,1.47637864,28.63128505,76.13905691
647,73.72932273,0.029838271,2,83.91805214,0.019174154,64.23491322,53.91625764,0.441653899,0.80716951,1.812906863,1.658113894,0.181400194,0.805264637,16.473411,79.71070706
648,84.85558659,0.021605497,6,36.97849972,0.021045124,63.99294279,40.14401134,1.047283783,0.14439618,1.408074725,1.163571028,1.821224859,1.667446786,57.19264422,73.53791973
649,98.33932072,0.331139091,3,16.76940371,0.028736287,45.26932201,88.26681569,1.092067903,1.72434788,0.982962237,1.594092668,1.068720962,1.693946185,90.09376496,40.48892033
650,51.53291099,0.072418675,5,60.99392518,0.047792393,77.49218857,8.363609271,0.487560802,0.92654054,0.718390511,0.469998307,0.90513495,1.384287947,6.428997163,19.67132875
651,60.8272318,0.041619406,4,15.89717238,0.019066094,46.43529433,34.31270842,1.018188117,1.621310332,1.409136214,0.753002648,0.693868294,1.32209675,53.88281862,62.33121509
652,53.55908085,0.023414903,4,65.5750973,0.047512133,60.22811277,56.31721054,1.700150799,1.29734379,0.584988838,1.587737862,1.838452281,0.62266163,49.2597234,55.49429083
653,97.65299793,0.027921553,4,9.636038835,0.02225074,78.37752512,9.343650798,0.979359092,1.082200979,0.713277754,0.765033736,1.00066422,0.363243137,68.06430212,31.10803687
654,87.05971932,0.01056083,2,54.0205186,0.01136066,20.90075133,28.24474543,1.289031948,1.054574098,0.681768414,0.066181215,1.734477188,1.639285752,85.27616278,35.09074973
655,77.8962723,0.010565861,1,70.15394182,0.411219477,52.82247058,60.37918636,1.201394504,0.418711656,1.597406817,0.498620095,0.482106317,0.79556571,86.36833057,50.344834
656,58.78056033,0.014224264,5,28.64797255,0.040754492,80.95388913,14.77396547,1.324032705,1.596989342,0.149359309,0.279655854,1.041256614,0.128851222,37.10613721,31.78666314
657,89.41371377,0.012141496,6,63.72281179,0.013687328,21.0143872,13.24286943,1.368491114,1.329177017,1.370872912,1.219421195,0.946416477,1.076984869,7.767660936,82.89453957
658,32.1118229,0.014265562,2,59.26543978,0.012821215,40.37695714,41.6754196,1.2102133,0.441871212,0.237552548,1.747208332,1.50773067,0.461838325,76.42261107,85.74769922
659,17.99747226,0.011066953,4,16.21826844,0.024407619,1.114343853,77.64183544,1.466632817,1.325185121,0.968011157,0.194737096,1.291408383,0.898917003,88.87289179,50.90041033
660,31.7176678,0.01261699,3,80.12812638,0.034720577,88.79997394,32.84612023,0.340182173,1.761075796,0.539282338,0.158453709,1.208162062,0.427522163,44.09240576,63.16824341
661,31.76167979,0.011763429,2,80.3163917,0.070227441,3.955100949,58.90785076,0.087955265,1.365712284,1.311096583,1.177131016,0.321211897,1.754509195,15.51353725,87.98123112
662,40.70671319,0.010794503,6,3.836732851,0.024366521,8.52013559,81.71996414,0.139721416,1.502490381,1.745386544,0.830263009,0.715545639,1.862409802,74.54101741,34.75424211
663,35.98461038,0.013007845,4,83.79055736,0.018479428,36.96345781,65.65873013,1.175571921,0.923019347,0.926470729,1.30102324,1.158423899,1.444437713,14.48649321,23.2190996
664,89.75102748,0.019760258,6,48.87700732,0.044875722,44.70869044,42.26879244,1.69019119,0.654322019,1.605385089,1.759752434,0.092498685,1.242069707,18.27753699,22.23095709
665,1.352102671,0.016875463,4,56.46439613,0.080284375,82.05457719,84.08184471,1.709541335,1.20972106,1.020903398,0.087805007,0.537559395,0.162145806,82.72113132,34.16471506
666,66.10865318,0.113487626,5,71.85913643,0.016507653,71.61299928,56.53746179,0.143504754,1.63226654,0.281098535,0.397416099,1.038259475,1.738716074,45.04914639,47.20317795
667,15.13652002,0.01593263,4,7.418526753,0.011391603,3.784262807,23.1183927,1.02342113,1.71802483,0.9652071,1.481027183,1.362773257,0.041777662,3.178239686,45.88653289
668,87.51290832,0.053181686,3,24.34910975,0.386632169,72.20618966,35.47563466,0.403511934,0.808249957,0.227989027,0.71349866,0.14361067,0.971811945,70.0286367,50.18426655
669,35.04811657,0.15009174,2,84.03585708,0.02782115,45.89237213,71.17647141,0.828767394,0.665321919,0.331854027,1.669280321,1.082828224,1.396406712,53.88523345,32.92227882
670,89.39487117,0.010647397,4,85.24619206,0.38671307,6.855901422,1.086385576,0.911875097,0.585540452,1.253393127,0.926841963,0.197609094,0.892380973,34.1719989,50.08917063
671,13.30248063,0.02547224,5,90.61841426,0.013857889,87.17567799,55.35992012,1.725566863,1.605690189,0.055777524,0.545053038,0.20740181,0.324143547,68.52717259,18.92822768
672,57.93708534,0.018105854,6,50.95667661,0.187872391,33.22987906,78.61675045,0.771378368,0.611889626,1.103361755,1.785571136,0.533663474,0.96665862,14.37186137,73.88728468
673,38.7963227,0.014432544,4,91.96994353,0.014891035,60.46058529,24.73401707,1.026485171,1.409463833,0.34748915,0.298856,0.110749804,1.583499911,32.70183863,66.14792337
674,26.53965124,0.020109553,6,85.30591251,0.013789791,75.82450835,74.29332019,1.129093746,1.220398293,1.075618852,0.771333884,1.02199732,1.386562734,28.89147137,57.89447558
675,52.97102395,0.217357872,5,71.94050175,0.013310502,21.67266661,46.98999957,1.365744598,1.721052234,0.460264759,0.424544872,0.24846983,0.256333929,59.9301004,5.285395602
676,76.38239545,0.014308315,1,91.02714934,0.019568926,1.450724265,51.10843864,0.543786159,0.81497539,0.123352453,1.304242137,0.675944483,0.970914363,30.62672374,52.46248673
677,91.85889279,0.010645369,4,83.92635464,0.027356534,44.18544957,70.26306808,1.818621475,0.734361252,1.41541296,1.600217568,0.192635662,0.203306705,37.94786354,66.41104604
678,97.56311705,0.012958075,6,75.94250742,0.019156849,5.762587476,50.82121783,0.820021852,0.71955542,0.042190996,0.192655278,0.839605747,0.234316149,27.79061107,22.51941868
679,25.13128332,0.014492286,6,87.58311086,0.134797654,73.96317552,54.61585172,1.305959061,1.125165771,1.087942367,0.316221673,0.5254632,0.308781209,44.26543683,57.80436547
680,50.84254184,0.020449978,1,26.32920617,0.010926119,72.08045101,27.89733651,0.287852277,1.378467907,0.821298009,0.494734912,0.538261638,1.369633493,60.28587724,74.44169144
681,96.21706566,0.03018528,3,76.31632564,0.014076804,14.2384311,26.54288366,1.172821259,0.604870069,0.796522574,0.865212667,1.166972735,1.40045746,38.87088884,86.66966419
682,67.31407856,0.010500852,1,32.52600207,0.050709935,15.91445641,78.1667397,0.027637868,1.374010144,0.506997993,0.417463562,1.123977509,0.513629516,66.57608999,78.36776465
683,87.84905827,0.022625448,3,87.66795576,0.140410576,35.06434562,64.11571823,1.001506036,0.933236204,0.277903145,1.113271366,1.168809948,1.080875255,56.6299013,33.03259283
684,17.08168772,0.016115718,3,46.82900885,0.030081775,4.505208607,37.46212236,0.050630371,1.221272743,1.751168085,0.193185866,1.17076903,1.635672395,71.15822975,81.10318588
685,1.197994413,0.027831449,1,14.55968475,0.023566855,7.330991956,85.59390323,1.280479456,1.596152331,1.75253684,1.210460416,0.865963435,0.683465762,38.3909442,49.51658009
686,52.45046027,0.042004944,5,71.93762202,0.010879276,71.39665802,85.27431261,1.190967723,1.750433541,0.714879067,1.542903286,0.971367811,0.700724344,7.529896908,81.89850932
687,1.572732843,0.014695718,6,38.94917568,0.016270359,1.543123468,43.92578117,1.657753799,1.663902998,0.52492093,0.128118547,1.265878302,0.088433308,16.16566373,87.80040061
688,61.69444869,0.038942195,5,5.130505442,0.032882203,36.02046797,49.38766258,0.380209707,1.244192918,1.550826907,1.119029521,1.463588285,1.506946894,3.472262065,71.94352123
689,72.57977955,0.079676148,4,7.723764139,0.012964393,79.46230017,53.22578507,1.181831771,1.793297392,0.310023587,1.782436783,0.155933437,0.456532319,58.57443812,18.49803603
690,78.47445586,0.035848265,4,70.89918693,0.010183013,1.707229547,48.56103681,0.548637044,0.882030048,0.194782672,0.678513319,1.67192485,1.829992054,27.1915286,88.30586602
691,90.66252856,0.113295237,3,54.16852219,0.010504016,26.20651394,79.74282147,1.311460154,1.399389119,0.785793199,0.42497601,0.957280275,0.779029418,85.80947992,59.04570795
692,92.75546572,0.089160934,6,68.24900275,0.284810104,52.71764277,21.60766112,1.46561125,0.663875179,0.306749376,0.971404477,1.060978347,0.408000952,18.84675419,7.335100659
693,35.02862926,0.012378,3,81.12512513,0.014143931,62.69182795,70.07105946,0.626490963,0.534176024,0.24488239,1.177133792,0.147520369,1.808315348,24.27815991,78.55002245
694,83.78488687,0.010947726,3,39.07400969,0.021492999,85.86700992,76.07011192,0.897121491,1.280805707,0.864567635,1.158895857,0.237446004,1.163669022,66.91262661,33.50737985
695,43.83001002,0.046534701,2,68.68969128,0.034355689,17.196135,22.20020504,1.489140578,1.201147389,0.75584821,0.180159171,1.824553134,0.886708819,4.824081522,9.970684647
696,69.6856187,0.027346091,6,78.15013994,0.016652927,68.62828257,53.8067332,1.418422553,0.51153251,0.425812506,1.575342504,0.052206857,1.350754973,29.86985194,79.43176364
697,48.58010109,0.016222352,4,23.15860798,0.016417352,49.50857479,33.46537411,0.71881093,0.481412801,0.84408896,1.326213047,1.076524186,0.733929873,16.90512067,28.18653026
698,18.0170134,0.044249086,3,61.24993692,0.01294097,50.39747216,41.55118064,1.660154957,1.708950561,1.340978287,1.143157919,0.045260987,1.263660014,1.914046604,27.36845841
699,8.328767171,0.012358542,1,29.47552719,0.048743596,24.72506165,59.60292238,0.413192699,1.071674329,0.251099749,1.527268079,1.223339661,1.692076534,17.79322914,66.09289435
700,57.87244169,0.013334059,2,70.6756223,0.022587037,86.92910896,2.105275454,1.645350725,1.230635542,1.531267393,1.741670296,1.691316524,0.488660419,16.27313883,8.777843484
701,14.66371449,0.017997354,2,94.79400766,0.01608063,80.1728934,43.373175,1.38203463,0.160344068,1.542751351,0.764402138,0.299867421,0.603863204,88.5440765,3.341359858
702,44.37243098,0.01135485,4,37.85591012,0.010975027,91.44552888,34.45167657,0.215475104,0.374828701,1.643948529,1.299894417,0.448811349,1.102864119,4.64133805,46.28133847
703,3.643489827,0.050607954,6,58.25705189,0.011923753,51.18763661,60.06694205,1.632434218,0.274948288,0.628297649,1.618329506,0.926810106,0.635428762,55.57656545,64.04318321
704,29.76052523,0.030990302,4,61.88189408,0.013982025,32.68256893,2.478565097,0.452023156,1.41743025,1.708435069,0.960462462,1.04434979,0.411730747,33.61939989,64.24768938
705,7.523540646,0.300183196,1,42.92038571,0.014732081,33.91395603,31.68788408,1.233968872,0.95820208,1.240584903,0.351508398,0.741619297,1.233814379,55.34792391,88.2881461
706,63.80340418,0.01538269,6,1.183428521,0.010191633,62.85396637,46.78876807,1.41022225,1.24268241,0.594953542,1.854618314,0.366842341,0.20584986,54.92378404,41.58873709
707,62.92856122,0.020242963,4,75.07643119,0.013766103,84.34412529,76.57678115,0.870621695,1.822938334,1.696625426,1.482167306,0.630741376,1.856334386,23.19946961,81.13516256
708,71.8258669,0.099449478,2,60.3310326,0.015309862,78.90477546,67.73237004,0.066307341,0.3140189,1.32338532,0.037793822,1.138226456,1.712013333,53.70278899,47.85264507
709,28.16034988,0.010320419,3,21.02944617,0.011678382,4.630740829,16.07440509,1.475250981,0.999549709,1.645488059,0.638104618,0.56381895,0.767779139,88.87238596,19.85117405
710,66.1453599,0.024243676,4,68.90787728,0.054195028,1.099933062,83.86689212,1.197400281,1.046570356,0.939570367,0.783399121,1.589673421,0.401506637,90.99524705,82.89648701
711,59.47742014,0.042856973,4,11.75711559,0.010529565,49.3759182,21.11684922,0.564443913,0.104471358,0.282374897,0.02812958,0.659139654,1.168388319,72.27993625,12.88311235
712,53.0018045,0.021708346,4,20.11119772,0.066353826,11.15292508,52.52210477,0.746468415,0.943543418,1.528597523,1.214725385,1.815160609,0.808529038,79.32982358,88.82806756
713,51.81978553,0.024277325,2,94.93793736,0.224224299,8.489085499,90.13016397,1.233191864,1.69993455,1.355429834,0.867778812,0.179412626,0.357716614,41.76535989,29.46830819
714,1.008158779,0.023695077,2,61.33069411,0.028280129,7.077252521,75.46234901,0.188384785,0.554057302,1.638650449,0.922789084,1.83020436,0.162276115,37.84824763,88.29612913
715,26.60548622,0.03102723,1,64.6305684,0.011340639,8.745558909,13.23967811,0.08364954,0.874470985,0.202673226,1.673136867,1.84711177,1.593313223,40.80924664,18.94522674
716,39.10784278,0.072314523,5,32.52600207,0.011472728,36.69506405,17.00092047,0.991372162,0.872912915,0.700166675,0.682010573,0.211926193,1.265155098,90.06574927,11.25309145
717,21.46649954,0.318501378,3,88.91906401,0.061969175,68.58540477,42.25086662,0.936755527,0.3380705,1.011581194,0.803600514,0.790190898,0.975753793,13.43684652,39.02807307
718,33.24876779,0.01501981,2,84.93613199,0.065529274,13.01113168,80.84696925,1.460074024,1.301602241,1.004018867,0.698823792,0.575962413,0.820503455,16.64608398,24.25629724
719,45.66690023,0.025474755,1,8.96132782,0.011826079,86.77392029,49.84303677,1.841949855,1.241370911,0.164211751,1.278368181,0.420414176,1.13497805,49.32124072,26.75040175
720,82.13671644,0.046151825,6,73.47883547,0.014176155,89.44583191,41.63529333,1.839876696,1.544634531,0.671431799,0.815979392,1.746190083,0.761676424,22.79508065,64.79402392
721,38.61969002,0.031608704,6,75.81634951,0.018955321,8.327480031,24.7751152,1.639553444,0.459758795,1.712325381,1.011352524,1.107484208,0.552504862,17.34565452,40.32434004
722,53.35412326,0.029681065,5,10.86793497,0.15669977,29.51478596,39.11580888,0.577488783,1.210905801,1.751982658,0.686456892,0.329385416,1.447791514,88.6298137,63.526735
723,57.38264477,0.16304424,2,43.26935491,0.111170574,39.78287841,29.98692432,0.12608705,0.045556333,0.540628593,1.619206545,1.408074483,0.460154576,85.4372442,69.06484106
724,63.0923361,0.010177758,2,50.26485691,0.012846578,73.82973791,29.79355744,1.158592503,1.791345468,1.29210082,1.18821765,0.27038577,1.660972827,19.93741917,46.55848109
725,87.13567214,0.016619563,1,4.720777236,0.075189312,56.59027812,32.29090576,1.442272667,0.490571063,0.873808981,0.676155623,1.471932102,0.246629302,43.28612251,37.58081112
726,14.83513493,0.037644612,2,8.361422913,0.021976109,82.47614164,8.414100771,0.627339591,1.349806771,1.29380931,1.223632324,0.030221528,1.476585925,40.65715303,23.20825303
727,58.22815581,0.01743246,3,29.75093016,0.033207395,66.87097951,78.28010044,0.273511098,0.496196951,0.116566677,1.641292026,0.75995355,0.141512661,2.623399101,41.3959909
728,79.684986,0.030106142,5,16.22808326,0.160981167,39.35067177,9.91670804,1.532502818,0.571047172,1.133924794,0.55562186,1.224199984,0.720637446,48.92945508,3.658058898
729,46.81070491,0.018275299,6,60.44935901,0.012997763,16.49264843,84.35842391,0.391579431,0.266036527,1.219017721,1.213350497,0.614740118,0.745776098,53.73625961,4.384462783
730,14.62044242,0.024450842,1,14.61027034,0.012030101,78.5838522,65.54628016,1.781331281,0.368835557,1.27434104,1.572802234,0.110934068,1.705911397,65.55558304,28.91459839
731,71.87918954,0.014118274,5,12.37862452,0.013700132,56.82903979,56.97614711,1.278540418,1.342856082,1.142504031,1.533621201,1.668460424,1.398958672,7.532349498,89.5281665
732,39.00858452,0.017818511,2,78.6746611,0.054195028,25.1444808,18.45309264,1.539941931,1.670134673,0.858162089,1.168005243,1.101451531,1.320063194,41.46473305,33.98543176
733,37.77390415,0.046209434,5,16.00188186,0.091179851,67.99599279,77.4022907,0.39016377,0.548156226,0.512848604,1.740343905,0.998007128,1.108611835,44.24545045,16.07735594
734,60.89877156,0.059938891,1,20.8148792,0.016950101,87.24838833,3.078069374,0.976254051,1.210233433,0.378907884,0.723776257,0.25412465,1.285630629,66.89400132,89.83242475
735,76.70673387,0.015207471,5,94.09511377,0.01107027,77.95484131,29.3391005,0.650451177,1.269766757,0.110134154,1.485317882,0.883340232,1.453974015,76.87065179,83.55368301
736,23.78501404,0.036321188,1,43.13354703,0.025538827,60.76561442,26.0460785,1.454387898,0.640336142,1.348372646,0.326535433,1.696746519,0.495708312,11.64693995,81.85542622
737,22.8312367,0.015068577,4,4.883546226,0.133514417,60.0830456,71.51201571,1.628058998,0.574334226,1.190346938,0.66690093,1.669350316,0.714437741,79.87404652,64.13114778
738,56.65853551,0.02813653,3,42.4981307,0.011834243,84.72747984,81.46271203,0.729343786,1.504361316,0.914799159,1.053788435,0.793738474,1.369595964,86.78180313,88.94849684
739,48.66446505,0.012181739,3,97.98893849,0.014966416,70.4630332,27.04662689,1.29735616,0.336170562,0.988247467,1.433337154,0.461574197,1.145220642,69.96163874,60.71725937
740,48.37536731,0.044691891,5,42.82827799,0.01179857,90.10963081,41.68090604,1.723767877,1.565817355,1.352209274,0.338960029,1.759120919,1.808057308,86.06196888,56.44177032
741,34.17982015,0.108637937,2,55.70477568,0.013815312,38.15746007,14.30682893,0.792607624,1.210008898,0.019270135,0.525612203,0.060606349,1.643609889,2.701599985,88.3346499
742,54.71285341,0.014910816,1,25.44804954,0.013313009,56.27547968,80.79901846,0.753059727,0.404244755,0.978631418,0.870867225,1.148695536,0.52034112,50.8716136,27.71643944
743,27.96169099,0.01680512,1,71.62119185,0.010758628,48.00407002,33.99122534,0.79586823,0.305032138,0.824238562,1.085878325,1.546827948,0.724968988,45.15092201,70.7196772
744,75.46199069,0.795587528,5,26.32920617,0.058853439,25.3031357,50.40542323,0.674046393,1.514998061,1.190613915,1.824063272,0.260717819,0.28311592,56.48200845,74.79545222
745,20.14065444,0.024483893,1,69.37155277,0.085211214,8.953237798,17.56737724,0.837623254,1.000857587,0.182134084,0.448520678,1.423300818,1.138908632,54.21965802,59.12952703
746,68.84619749,0.03277191,3,82.14754209,0.011615785,50.75216891,22.85520949,1.665935521,1.376891594,1.745402333,0.75355255,0.783991478,0.180249426,43.90668307,82.83292954
747,97.38701677,0.043034935,1,93.21122531,0.069650938,30.10085083,12.64564627,0.259007989,1.603293764,0.47312377,0.136188691,1.715165443,0.932553063,3.391470865,60.18684722
748,80.34730827,0.024020827,3,7.181579862,0.062155782,80.55756015,5.808526576,1.543704357,1.319833115,0.931019752,0.083893562,1.060881306,1.431954214,55.96569533,60.81739307
749,83.97499686,0.015930915,2,94.44886629,0.031868448,47.82167588,35.43536956,1.821132586,0.78428629,1.73354996,0.647880491,0.680134211,0.064917209,24.68517467,42.61520805
750,42.96268965,0.010757388,4,92.43139656,0.013188227,36.53799963,7.031063228,0.998052672,1.452247288,1.756992733,1.405446982,1.089670492,0.210800034,47.88225725,76.98590208
751,96.77225518,0.010764137,4,85.51985713,0.013729042,9.320573714,40.87124822,1.206545397,0.857413552,0.543494182,0.530522256,0.234790203,1.500369946,78.29546449,74.45720775
752,37.08977961,0.034304828,6,20.79034359,0.080771364,86.66399108,32.83027726,0.9591128,0.09374497,0.078377463,0.313570087,0.250114767,1.804313608,34.36925129,36.48307046
753,38.54609266,0.018984104,2,32.86545007,0.049391023,14.16258512,4.696359078,1.806613616,1.729115759,1.360035849,0.184816154,1.330478603,1.719254031,18.00954792,44.60350942
754,72.48088346,0.018679122,6,35.50843569,0.104841249,22.3407878,54.47080463,0.05905433,0.072829332,1.105946081,0.740763232,0.219270918,0.538800329,51.67716031,60.16214873
755,88.62994888,0.031729822,4,98.20276478,0.014611705,49.59096006,22.48291261,0.246139433,1.056542255,0.910200523,0.096134284,0.638076181,1.819507051,41.99452708,24.4390887
756,1.398690003,0.011763988,2,99.60574351,0.015645337,1.647181227,27.37563727,0.941221961,1.344642435,0.601616849,0.306220194,1.596071376,0.160479237,24.02624121,35.9646278
757,61.45384049,0.015371732,4,3.979775206,0.051103197,10.75308235,73.39207591,1.078743287,0.611692527,0.591423984,1.38878158,1.299266777,0.997577452,21.84812264,30.42781289
758,9.700556571,0.010784438,1,85.38117664,0.022336392,84.98955499,46.82913316,0.760371181,0.10211098,0.778665553,1.843832977,0.688438582,0.354153514,26.15564068,31.95452362
759,92.30407807,0.014319846,5,41.90733434,0.024880234,73.23409262,5.505769032,0.844403721,0.212775403,1.258588372,1.456206225,1.755375469,1.533369128,11.59512913,45.12442286
760,91.61855605,0.012034643,2,69.9568286,0.072381271,20.77499144,22.86468367,0.444818187,1.380808563,0.954886355,0.926703503,0.945582708,0.87226388,77.53136437,11.19828139
761,93.216336,0.011910429,3,63.93612915,0.016892586,73.28644189,67.93936922,0.755003366,1.239737312,0.235218768,0.726448848,0.196160877,1.477047085,87.81902417,72.18510178
762,22.4253642,0.01318974,5,52.20065197,0.012961638,62.9677554,66.95962092,1.225004733,1.055624043,1.321136817,1.250797587,0.704647591,1.610378474,66.87788646,62.73951362
763,99.06201171,0.042856973,3,20.60103449,0.041470939,31.71455239,48.96190535,0.021558104,0.847688003,0.712099282,1.249740761,0.815423098,0.170193448,69.46455814,4.059662645
764,88.76837483,0.014406433,1,18.27427118,0.013780018,62.72087621,78.4061039,0.352729656,0.425535203,1.115779312,1.804421702,1.290745977,0.431084408,79.54796879,12.30751273
765,2.007381161,0.12991,2,15.37837558,0.010059374,28.66637,9.342454334,1.322018129,0.946418707,1.532836194,0.465872707,0.150077911,0.595921052,39.02511347,77.97741529
766,3.425521267,0.0131016,2,78.07914154,0.011550563,52.64107798,49.76186057,0.613120288,1.188113723,1.806182352,0.334697128,0.452033442,1.726969924,20.38535718,17.16544372
767,95.43541861,0.012339439,1,87.21193655,0.079370032,8.549838183,88.11986361,0.343544569,1.594149044,1.628839293,0.12426127,0.146756936,0.182864681,18.93020421,80.02040051
768,79.09036144,0.013899676,6,20.92288177,0.021796933,47.55641948,85.5693944,1.191172822,1.792985285,0.153266728,1.495337353,1.6764735,0.976098998,18.51498922,22.92989805
769,65.15384803,0.013813371,1,91.61792388,0.062588865,46.43199886,89.64312949,0.950731145,0.250980595,1.471555454,1.732171732,0.94583572,0.52944709,19.29511375,78.92700885
770,7.714348807,0.014986289,6,9.926290048,0.015003085,46.0721851,17.62574451,0.085817978,0.831196721,0.628930482,0.05948274,0.772205016,0.37396365,37.0662628,49.51026669
771,84.35611437,0.041631351,2,53.93202446,0.125668192,34.46790429,17.70898377,0.190060378,0.810986745,0.127964054,1.065293866,0.29588879,1.523026447,53.65721847,19.72237396
772,51.8380208,0.013607508,2,24.58908649,0.028726733,49.27032654,10.90763412,0.054194467,1.795016773,0.835365898,1.483460568,1.725444292,0.839589242,28.14957024,21.36243096
773,18.55390056,0.068283859,5,39.70981425,0.106497363,26.58438924,10.70644091,0.041095933,1.583346453,1.805233074,0.79826835,0.275152457,1.278484099,77.73042136,36.4043401
774,38.00964033,0.012511733,4,61.52839883,0.074540003,83.55193134,32.18374891,0.037386761,0.197944897,1.749638844,0.059674471,0.689167614,0.099820793,58.73004846,79.99467811
775,30.5436501,0.023480196,1,8.361422913,0.012870401,4.262219471,85.22590821,0.707698853,1.463864314,0.780870265,1.2393286,1.712061613,0.805520145,19.79973835,82.9519469
776,73.72178096,0.01913873,3,33.11877888,0.06760942,80.33558632,23.87386015,1.213080475,0.960876538,0.401623966,1.454477627,0.099850781,1.458592231,3.195816451,18.78014894
777,39.62262642,0.014162127,3,88.51635868,0.011971714,73.9971761,63.2197965,0.176969001,1.576911956,1.794499407,1.136426163,1.296635967,1.591264342,75.49864565,67.61708858
778,68.62453795,0.033373012,3,61.33069411,0.014169199,31.41830658,9.12867817,0.434758226,1.056098723,1.371743612,0.241878919,0.76617383,1.062143592,86.55952551,3.931445247
779,94.07603716,0.011016936,6,80.82895184,0.158520134,75.94782843,41.93501949,0.267119533,0.911042433,1.204951604,1.651249517,0.218351072,1.720292665,35.88672475,85.94659034
780,83.29208797,0.04420701,3,94.9613446,0.013302649,74.52749444,30.71280444,1.669666253,0.361418588,0.589059629,1.162557991,1.365722458,0.56976853,49.60737475,90.47743529
781,33.7480578,0.022346583,3,36.18102648,0.022425899,27.81970973,75.30578769,1.791604684,1.668011845,1.802752623,1.17474229,1.447080854,0.603972515,61.49488309,50.25045438
782,19.15785265,0.014676817,4,56.35364505,0.057842646,75.89619054,63.45724026,0.11025825,0.798997559,0.115541874,0.800915112,0.642308215,1.038206395,17.78062246,70.3561963
783,23.16594432,0.021937457,2,94.24364556,0.051392137,31.18805137,87.65112393,1.772945302,0.162641837,0.713709997,0.141887181,1.507320657,0.45022502,1.419351651,54.01884776
784,2.219326896,0.142196454,2,23.28419715,0.074049924,77.16501971,44.54843189,0.075768542,1.081308702,0.452248481,0.316047715,0.098610211,1.761515084,81.45491409,56.95283141
